Id,Extref_Id,Type,Label
3048,conf/vldb/LuL00,0,Hongyan Liu
3049,671702,0,S. Misbah Deen
3050,671702,0,Shamkant B. Navathe
3051,671702,0,Erich J. Neuhold
3052,conf/vldb/DeenJNNW00,0,Shamkant B. Navathe
3053,conf/vldb/DeenJNNW00,0,Erich J. Neuhold
3054,conf/vldb/DeenJNNW00,0,S. Misbah Deen
3055,671701,0,Vivek R. Narasayya
3056,671697,0,Yu He
3057,conf/vldb/WangHH00,0,Yu He
3058,671843,0,Thomas St&#246;hr
3059,671843,0,Holger M&#228;rtens
3060,671843,0,Erhard Rahm
3061,conf/vldb/StohrMR00,0,Holger Märtens
3062,conf/vldb/StohrMR00,0,Erhard Rahm
3063,conf/vldb/StohrMR00,0,Thomas Stöhr
3064,671840,0,Shalom Tsur
3065,conf/vldb/Tsur00,0,Shalom Tsur
3066,671839,0,Asaf Adi
3067,671836,0,Amir Netz
3068,671836,0,Jeff Bernhardt
3069,671836,0,Usama M. Fayyad
3070,conf/vldb/NetzCBF00,0,Amir Netz
3071,conf/vldb/NetzCBF00,0,Jeff Bernhardt
3072,conf/vldb/NetzCBF00,0,Usama M. Fayyad
3073,671837,0,Wes Cowley
3074,671837,0,Dimitris Plexousakis
3075,conf/vldb/CowleyP00,0,Wes Cowley
3076,conf/vldb/CowleyP00,0,Dimitris Plexousakis
3077,671850,0,Nikos Pappas
3078,671850,0,Stavros Christodoulakis
3079,conf/vldb/PappasC00,0,Stavros Christodoulakis
3080,conf/vldb/PappasC00,0,Nikos Pappas
3081,671846,0,Florian Xhumari
3082,671846,0,Dan Olteanu
3083,conf/vldb/ManolescuFKXO00,0,Dan Olteanu
3084,conf/vldb/ManolescuFKXO00,0,Florian Xhumari
3085,671847,0,Leejay Wu
3086,671847,0,Katia P. Sycara
3087,671847,0,Terry R. Payne
3088,conf/vldb/WuFSP00,0,Leejay Wu
3089,conf/vldb/WuFSP00,0,Terry R. Payne
3090,671845,0,Elvira Schaefer
3091,671845,0,Jan-Dirk Becker
3092,671845,0,Andreas Boehmer
3093,conf/vldb/SchaeferBBJ00,0,Jan-Dirk Becker
3094,conf/vldb/SchaeferBBJ00,0,Andreas Boehmer
3095,conf/vldb/SchaeferBBJ00,0,Elvira Schaefer
3096,637435,0,Alan F. Smeaton
3097,journals/sigmod/RoantreeS02,0,Alan F. Smeaton
3098,640991,0,S. J. O'Connell
3099,640991,0,N. Winterbottom
3100,journals/sigmod/OConnellW03,0,N. Winterbottom
3101,journals/sigmod/OConnellW03,0,S. J. O'Connell
3102,640993,0,Ya-Hui Chang
3103,journals/sigmod/Chang03,0,Ya-Hui Chang
3104,640994,0,Ji-Rong Wen
3105,640994,0,Qing Li
3106,640994,0,Wei-Ying Ma
3107,640994,0,Hong-Jiang Zhang
3108,journals/sigmod/WenLMZ03,0,Ji-Rong Wen
3109,journals/sigmod/WenLMZ03,0,Qing Li
3110,journals/sigmod/WenLMZ03,0,Wei-Ying Ma
3111,journals/sigmod/WenLMZ03,0,HongJiang Zhang
3112,637426,0,Jie Wu
3113,637426,0,Duncan J. Watts
3114,journals/sigmod/Wu02,0,Jie Wu
3115,637428,0,Martin Grohe
3116,journals/sigmod/Grohe02,0,Martin Grohe
3117,637431,0,Omar Boucelma
3118,journals/sigmod/BoucelmaCGJLL02,0,Omar Boucelma
3119,641006,0,Sharma Chakravarthy
3120,641006,0,Alp Aslandogan
3121,641006,0,Ramez Elmasri
3122,journals/sigmod/ChakravarthyAEFO03,0,Sharma Chakravarthy
3123,journals/sigmod/ChakravarthyAEFO03,0,Y. Alp Aslandogan
3124,journals/sigmod/ChakravarthyAEFO03,0,Ramez Elmasri
3125,641270,0,Ning An
3126,641270,0,Sudhanva Gurumurthi
3127,641270,0,Anand Sivasubramaniam
3128,641270,0,Narayanan Vijaykrishnan
3129,641270,0,Mahmut Kandemir
3130,641270,0,Mary Jane Irwin
3131,journals/vldb/AnGSVKI02,0,Mahmut T. Kandemir
3132,journals/vldb/AnGSVKI02,0,Ning An
3133,journals/vldb/AnGSVKI02,0,Mary Jane Irwin
3134,journals/vldb/AnGSVKI02,0,Anand Sivasubramaniam
3135,journals/vldb/AnGSVKI02,0,Sudhanva Gurumurthi
3136,journals/vldb/AnGSVKI02,0,Narayanan Vijaykrishnan
3137,641272,0,Rada Chirkova
3138,journals/vldb/ChirkovaHS02,0,Rada Chirkova
3139,640996,0,Michael M. David
3140,journals/sigmod/David03,0,Michael M. David
3141,640997,0,Fabien De Marchi
3142,640997,0,St&#233;phane Lopes
3143,640997,0,Jean-Marc Petit
3144,640997,0,Farouk Toumani
3145,journals/sigmod/MarchiLPT03,0,Fabien De Marchi
3146,journals/sigmod/MarchiLPT03,0,Jean-Marc Petit
3147,journals/sigmod/MarchiLPT03,0,Farouk Toumani
3148,journals/sigmod/MarchiLPT03,0,Stéphane Lopes
3149,670999,0,Brian Harry
3150,670999,0,Paul Sanders
3151,670999,0,Jason Zander
3152,conf/vldb/BernsteinHSSZ97,0,Jason Zander
3153,conf/vldb/BernsteinHSSZ97,0,Brian Harry
3154,conf/vldb/BernsteinHSSZ97,0,Paul Sanders
3155,671000,0,Rune Humborstad
3156,671000,0,Maitrayi Sabaratnam
3157,671000,0,Svein-Olaf Hvasshovd
3158,671000,0,&#216;ystein Torbj&#248;rnsen
3159,conf/vldb/HumborstadSHT97,0,Maitrayi Sabaratnam
3160,conf/vldb/HumborstadSHT97,0,Øystein Torbjørnsen
3161,conf/vldb/HumborstadSHT97,0,Rune Humborstad
3162,conf/vldb/HumborstadSHT97,0,Svein-Olaf Hvasshovd
3163,670997,0,Eric Hughes
3164,670997,0,Roman Ginis
3165,670997,0,Bhavani M. Thuraisingham
3166,670997,0,Peter C. Krupp
3167,670997,0,John A. Maurer
3168,conf/vldb/GinisHKMT97,0,Eric Hughes
3169,conf/vldb/GinisHKMT97,0,Roman Ginis
3170,conf/vldb/GinisHKMT97,0,Peter C. Krupp
3171,conf/vldb/GinisHKMT97,0,John A. Maurer
3172,670998,0,D. Wildfogel
3173,conf/vldb/WildfogelY97,0,D. Wildfogel
3174,671003,0,Damianos Chatziantoniou
3175,conf/vldb/ChatziantoniouR97,0,Damianos Chatziantoniou
3176,671001,0,J&#246;rg-Uwe Kietz
3177,671001,0,Ulrich Reimer
3178,conf/vldb/KietzRS97,0,Jörg-Uwe Kietz
3179,conf/vldb/KietzRS97,0,Ulrich Reimer
3180,670991,0,Dimitri Tombroff
3181,conf/vldb/LlirbatST97,0,Dimitri Tombroff
3182,670992,0,Peter M. Schwarz
3183,641273,0,Pierangelo Veltri
3184,641273,0,Dan Vodislav
3185,journals/vldb/AguileraCMVV02,0,Dan Vodislav
3186,journals/vldb/AguileraCMVV02,0,Pierangelo Veltri
3187,641274,0,Ela Hunt
3188,641274,0,Malcolm P. Atkinson
3189,641274,0,Robert W. Irving
3190,journals/vldb/HuntAI02,0,Robert W. Irving
3191,journals/vldb/HuntAI02,0,Ela Hunt
3192,670996,0,Yun-Wu Huang
3193,670996,0,Ning Jing
3194,conf/vldb/HuangJR97,0,Ning Jing
3195,conf/vldb/HuangJR97,0,Yun-Wu Huang
3196,671015,0,Jong-Hak Lee
3197,671015,0,Young-Koo Lee
3198,conf/vldb/LeeLWS97,0,Young-Koo Lee
3199,conf/vldb/LeeLWS97,0,Jong-Hak Lee
3200,671013,0,P. P. S. Narayan
3201,671013,0,Rama Kanneganti
3202,conf/vldb/JagadishNSSK97,0,Rama Kanneganti
3203,671020,0,Claus Hagen
3204,671020,0,Markus Tresch
3205,conf/vldb/AlonsoHST97,0,Claus Hagen
3206,conf/vldb/AlonsoHST97,0,Markus Tresch
3207,671018,0,John C. Shafer
3208,conf/vldb/ShaferA97,0,John C. Shafer
3209,671017,0,Dennis W. Leinbaugh
3210,conf/vldb/BohannonLRSSS97,0,Dennis W. Leinbaugh
3211,671007,0,Peter Triantafillou
3212,671007,0,Fenia Zioga
3213,conf/vldb/ChristodoulakisTZ97,0,Fenia Zioga
3214,conf/vldb/ChristodoulakisTZ97,0,Peter Triantafillou
3215,671006,0,Weiye Zhang
3216,conf/vldb/ZhangL97,0,Weiye Zhang
3217,671005,0,Pavel Zezula
3218,conf/vldb/CiacciaPZ97,0,Pavel Zezula
3219,671011,0,William Bridge
3220,671011,0,M. Keihl
3221,671011,0,Juan Loaiza
3222,671011,0,N. MacNaughton
3223,conf/vldb/BridgeJKLLM97,0,N. MacNaughton
3224,conf/vldb/BridgeJKLLM97,0,Juan Loaiza
3225,conf/vldb/BridgeJKLLM97,0,M. Keihl
3226,conf/vldb/BridgeJKLLM97,0,William Bridge
3227,671010,0,Miron Livny
3228,conf/vldb/SeshadriLR97,0,Miron Livny
3229,671009,0,Suresh Kumar
3230,671009,0,Eng-Kee Kwang
3231,conf/vldb/KumarKA97,0,Suresh Kumar
3232,conf/vldb/KumarKA97,0,Eng-Kee Kwang
3233,671160,0,Ross Bunker
3234,671160,0,Shaun Cooper
3235,conf/vldb/GraefeBC98,0,Shaun Cooper
3236,conf/vldb/GraefeBC98,0,Ross Bunker
3237,671161,0,Fr&#233;d&#233;ric Gingras
3238,conf/vldb/GingrasL98,0,Frédéric Gingras
3239,671163,0,Vasilis Delis
3240,conf/vldb/PapadiasMD98,0,Vasilis Delis
3241,671030,0,Mark Jahnke
3242,conf/vldb/CarinoJ98,0,Mark Jahnke
3243,671033,0,Ling Lin
3244,conf/vldb/LinR98,0,Ling Lin
3245,671026,0,Peter Muth
3246,671026,0,Patrick E. O'Neil
3247,671026,0,Achim Pick
3248,conf/vldb/MuthOPW98,0,Peter Muth
3249,conf/vldb/MuthOPW98,0,Achim Pick
3250,671027,0,Craig Silverstein
3251,671027,0,Sergey Brin
3252,conf/vldb/SilversteinBMU98,0,Sergey Brin
3253,conf/vldb/SilversteinBMU98,0,Craig Silverstein
3254,671028,0,Shivakumar Venkataraman
3255,671028,0,Tian Zhang
3256,conf/vldb/VenkataramanZ98,0,Shivakumar Venkataraman
3257,conf/vldb/VenkataramanZ98,0,Tian Zhang
3258,671021,0,Manoj Chavda
3259,671021,0,Peter T. Wood
3260,conf/vldb/ChavdaW97,0,Manoj Chavda
3261,conf/vldb/ChavdaW97,0,Peter T. Wood
3262,671022,0,Edward Y. Chang
3263,671023,0,D. Butler
3264,671023,0,Boris Klots
3265,conf/vldb/BamfordBKM98,0,D. Butler
3266,conf/vldb/BamfordBKM98,0,Boris Klots
3267,671179,0,Chandra Chekuri
3268,conf/vldb/ShivakumarGC98,0,Chandra Chekuri
3269,671178,0,Jack A. Orenstein
3270,conf/vldb/Orenstein98,0,Jack A. Orenstein
3271,conf/vldb/Schoning98,0,Harald Schöning
3272,671175,0,Jerry Baulier
3273,671175,0,S. Joshi
3274,671175,0,A. Khivesera
3275,671175,0,Peter McIlroy
3276,671175,0,J. Miller
3277,671175,0,M. Nemeth
3278,671177,0,Stanley B. Zdonik
3279,671176,0,Ted Mihalisin
3280,conf/vldb/Mihalisin98,0,Ted Mihalisin
3281,671170,0,Sameer Mahajan
3282,conf/vldb/RamaswamyMS98,0,Sameer Mahajan
3283,671169,0,David Elliot Shaw
3284,conf/vldb/Shaw98,0,David Elliot Shaw
3285,671172,0,Michael Rys
3286,conf/vldb/AbiteboulMRVW98,0,Michael Rys
3287,671171,0,Tim R&#252;hl
3288,671171,0,Fred Kwakkel
3289,conf/vldb/BonczRK98,0,Tim Rühl
3290,conf/vldb/BonczRK98,0,Fred Kwakkel
3291,671165,0,Wei Jin
3292,671165,0,Vish Jumani
3293,671165,0,David Van Rossum
3294,conf/vldb/DoDJJR98,0,Vish Jumani
3295,conf/vldb/DoDJJR98,0,David Van Rossum
3296,conf/vldb/DoDJJR98,0,Wei Jin
3297,671196,0,Geraldo Zimbrao
3298,671196,0,Jano Moreira de Souza
3299,conf/vldb/ZimbraoS98,0,Jano Moreira de Souza
3300,conf/vldb/ZimbraoS98,0,Geraldo Zimbrao
3301,671194,0,Fernando de Ferreira Rezende
3302,671194,0,Klaudia Hergula
3303,conf/vldb/RezendeH98,0,Klaudia Hergula
3304,conf/vldb/RezendeH98,0,Fernando de Ferreira Rezende
3305,671195,0,G&#252;nter Sauter
3306,conf/vldb/RezendeS98,0,Günter Sauter
3307,671192,0,Roger Weber
3308,conf/vldb/WeberSB98,0,Roger Weber
3309,671193,0,Banu &#214;zden
3310,conf/vldb/GarofalakisIO98,0,Banu Özden
3311,671190,0,Binto George
3312,conf/vldb/GeorgeH98,0,Binto George
3313,671191,0,Kenneth C. Sevcik
3314,conf/vldb/JagadishKMPSS98,0,Kenneth C. Sevcik
3315,671188,0,Yv&#225;n J. Garc&#237;a
3316,conf/vldb/GarciaLL98,0,Yván J. García
3317,671189,0,Amit Shukla
3318,671189,0,Prasad Deshpande
3319,conf/vldb/ShuklaDN98,0,Amit Shukla
3320,conf/vldb/ShuklaDN98,0,Prasad Deshpande
3321,671186,0,Hirofumi Matsuzawa
3322,671186,0,Kunikazu Yoda
3323,conf/vldb/MorimotoFMTY98,0,Kunikazu Yoda
3324,conf/vldb/MorimotoFMTY98,0,Hirofumi Matsuzawa
3325,671187,0,Jim Kleewein
3326,671187,0,Karen Brannon
3327,671187,0,Guy M. Lohman
3328,671187,0,Gene Fuh
3329,conf/vldb/SchieferKBLF98,0,Gene Fuh
3330,conf/vldb/SchieferKBLF98,0,Jim Kleewein
3331,671185,0,Clement T. Yu
3332,671185,0,Xiaodong Wang
3333,671185,0,Yuhsi Chang
3334,conf/vldb/MengLYWCR98,0,Xiaodong Wang
3335,conf/vldb/MengLYWCR98,0,Yuhsi Chang
3336,671182,0,Chendong Zou
3337,671182,0,Betty Salzberg
3338,conf/vldb/ZouS98,0,Betty Salzberg
3339,conf/vldb/ZouS98,0,Chendong Zou
3340,671331,0,Yoshiharu Ishikawa
3341,671331,0,Ravishankar Subramanya
3342,conf/vldb/IshikawaSF98,0,Ravishankar Subramanya
3343,conf/vldb/IshikawaSF98,0,Yoshiharu Ishikawa
3344,671329,0,Sumit Ganguly
3345,conf/vldb/Ganguly98,0,Sumit Ganguly
3346,671327,0,Ethan L. Miller
3347,conf/vldb/JohnsonM98,0,Ethan L. Miller
3348,671326,0,Sagit Zohar
3349,conf/vldb/MiloZ98,0,Sagit Zohar
3350,671324,0,Claude Delobel
3351,conf/vldb/Amer-YahiaCD98,0,Claude Delobel
3352,671204,0,&#216;ystein Gr&#248;vlen
3353,conf/vldb/GrovlenHT98,0,Øystein Grøvlen
3354,671203,0,Warren Sterling
3355,conf/vldb/Sterling98,0,Warren Sterling
3356,671202,0,David Gibson
3357,671202,0,Jon M. Kleinberg
3358,conf/vldb/GibsonKR98,0,David Gibson
3359,conf/vldb/GibsonKR98,0,Jon M. Kleinberg
3360,671201,0,Martin Ester
3361,671201,0,Michael Wimmer
3362,671201,0,Xiaowei Xu
3363,conf/vldb/EsterKSWX98,0,Xiaowei Xu
3364,conf/vldb/EsterKSWX98,0,Michael Wimmer
3365,conf/vldb/EsterKSWX98,0,Martin Ester
3366,671200,0,M. Seetha Lakshmi
3367,671200,0,Shaoyu Zhou
3368,conf/vldb/LakshmiZ98,0,Shaoyu Zhou
3369,conf/vldb/LakshmiZ98,0,M. Seetha Lakshmi
3370,671199,0,Donald R. Slutz
3371,673637,0,Fr&#233;d&#233;ric Cuppens
3372,conf/vldb/Cuppens96,0,Frédéric Cuppens
3373,673639,0,Marc Gyssens
3374,conf/vldb/GyssensL97,0,Marc Gyssens
3375,673640,0,Marcin Skubiszewski
3376,conf/vldb/SkubiszewskiV97,0,Marcin Skubiszewski
3377,673641,0,Nikolaos Sidiropoulos
3378,conf/vldb/FaloutsosJS97,0,Nikolaos Sidiropoulos
3379,673642,0,David M. Malon
3380,673642,0,Edward N. May
3381,conf/vldb/MalonM97,0,David M. Malon
3382,conf/vldb/MalonM97,0,Edward N. May
3383,673643,0,Wee Teck Ng
3384,673643,0,Peter M. Chen
3385,conf/vldb/NgC97,0,Peter M. Chen
3386,conf/vldb/NgC97,0,Wee Teck Ng
3387,673645,0,Srinivas Ashwin
3388,conf/vldb/AshwinRSSS97,0,Srinivas Ashwin
3389,673649,0,Klaus Peithner
3390,conf/vldb/ClaussenKMP97,0,Klaus Peithner
3391,673650,0,Khaled Alsabti
3392,673650,0,Sanjay Ranka
3393,673650,0,Vineet Singh
3394,conf/vldb/AlsabtiRS97,0,Khaled Alsabti
3395,conf/vldb/AlsabtiRS97,0,Vineet Singh
3396,conf/vldb/AlsabtiRS97,0,Sanjay Ranka
3397,673651,0,Hiromu Ishii
3398,conf/vldb/MorimotoIM97,0,Hiromu Ishii
3399,673653,0,Konstantinos Stathatos
3400,673653,0,John S. Baras
3401,conf/vldb/StathatosRB97,0,Konstantinos Stathatos
3402,conf/vldb/StathatosRB97,0,John S. Baras
3403,673497,0,Sameet Agarwal
3404,673497,0,Ashish Gupta
3405,conf/vldb/AgarwalADGNRS96,0,Ashish Gupta
3406,conf/vldb/AgarwalADGNRS96,0,Sameet Agarwal
3407,673500,0,Giuseppe Psaila
3408,conf/vldb/MeoPC96,0,Giuseppe Psaila
3409,673499,0,T. K. Rengarajan
3410,conf/vldb/Rengarajan96,0,T. K. Rengarajan
3411,673501,0,Moira C. Norrie
3412,conf/vldb/RysNS96,0,Moira C. Norrie
3413,673630,0,Susan Malaika
3414,conf/vldb/Malaika96,0,Susan Malaika
3415,673631,0,Narendra Mohan
3416,conf/vldb/Mohan96,0,Narendra Mohan
3417,673633,0,Vivekananda Maganty
3418,673633,0,John H. Williams
3419,conf/vldb/CareyHMW96,0,Vivekananda Maganty
3420,conf/vldb/CareyHMW96,0,John H. Williams
3421,673636,0,A. A. Diwan
3422,673636,0,Sanjeeva Rane
3423,conf/vldb/DiwanRSS96,0,A. A. Diwan
3424,conf/vldb/DiwanRSS96,0,Sanjeeva Rane
3425,673635,0,Mark W. W. Vermeer
3426,conf/vldb/VermeerA96,0,Mark W. W. Vermeer
3427,756661,0,Gerhard Rossbach
3428,756661,0,Jaco Zijlstra
3429,conf/vldb/RamakrishnanGRSWZ95,0,Gerhard Rossbach
3430,conf/vldb/RamakrishnanGRSWZ95,0,Jaco Zijlstra
3431,757416,0,Norman W. Paton
3432,757416,0,Carole A. Goble
3433,conf/vldb/PatonG01,0,Norman W. Paton
3434,756647,0,Junmin Gu
3435,756647,0,Arie Shoshani
3436,conf/vldb/GuPS00,0,Junmin Gu
3437,conf/vldb/GuPS00,0,Arie Shoshani
3438,758364,0,Rudy Setiono
3439,conf/vldb/LuSL95,0,Rudy Setiono
3440,757417,0,Frank Leymann
3441,conf/vldb/Leymann01,0,Frank Leymann
3442,758363,0,Ambuj Shatdal
3443,758363,0,Chander Kant
3444,conf/vldb/ShatdalKN94,0,Ambuj Shatdal
3445,conf/vldb/ShatdalKN94,0,Chander Kant
3446,758369,0,Richard R. Muntz
3447,conf/vldb/WangYM97,0,Richard R. Muntz
3448,758366,0,Chaitanya K. Baru
3449,758367,0,Peter Scheuermann
3450,758367,0,Junho Shim
3451,758367,0,Radek Vingralek
3452,conf/vldb/ScheuermannSV96,0,Peter Scheuermann
3453,conf/vldb/ScheuermannSV96,0,Radek Vingralek
3454,conf/vldb/ScheuermannSV96,0,Junho Shim
3455,758374,0,Evangelos Zirintsis
3456,758374,0,Graham N. C. Kirby
3457,conf/vldb/ZirintsisKM99,0,Graham N. C. Kirby
3458,conf/vldb/ZirintsisKM99,0,Evangelos Zirintsis
3459,758371,0,M. Lopez
3460,758371,0,J. Mu&#241;oz
3461,conf/vldb/FankhauserGLMT98,0,J. Muñoz
3462,conf/vldb/FankhauserGLMT98,0,M. Lopez
3463,673657,0,Jian Yang
3464,conf/vldb/YangKL97,0,Jian Yang
3465,673656,0,Dimitri Theodoratos
3466,673656,0,Timos K. Sellis
3467,conf/vldb/TheodoratosS97,0,Dimitri Theodoratos
3468,673661,0,Arjan Pellenkoft
3469,673661,0,C&#233;sar A. Galindo-Legaria
3470,conf/vldb/PellenkoftLK97,0,Arjan Pellenkoft
3471,673660,0,Steven D. Whitehead
3472,673660,0,Himanshu Sinha
3473,673660,0,Michael Murphy
3474,conf/vldb/WhiteheadSM97,0,Steven D. Whitehead
3475,conf/vldb/WhiteheadSM97,0,Himanshu Sinha
3476,conf/vldb/WhiteheadSM97,0,Michael Murphy
3477,673665,0,Ulrike K&#246;lsch
3478,673665,0,Arne Koschel
3479,673665,0,Ralf Kramer
3480,673665,0,Ralf Nikolai
3481,673665,0,Mechtild Wallrath
3482,673665,0,Hans-Dirk Walter
3483,conf/vldb/LockemannKKKN97,0,Arne Koschel
3484,conf/vldb/LockemannKKKN97,0,Ralf Kramer
3485,conf/vldb/LockemannKKKN97,0,Ralf Nikolai
3486,conf/vldb/LockemannKKKN97,0,Mechtild Wallrath
3487,conf/vldb/LockemannKKKN97,0,Ulrike Kölsch
3488,conf/vldb/LockemannKKKN97,0,Hans-Dirk Walter
3489,673664,0,Achim Kraiss
3490,conf/vldb/KraissW97,0,Achim Kraiss
3491,673663,0,Thomas Papadakis
3492,conf/vldb/TriantafillouP97,0,Thomas Papadakis
3493,673666,0,Andr&#233; Eickler
3494,conf/vldb/EicklerKK97,0,André Eickler
3495,673325,0,Hannu Toivonen
3496,conf/vldb/Toivonen96,0,Hannu Toivonen
3497,673329,0,Sriram Padmanabhan
3498,conf/vldb/Padmanabhan96,0,Sriram Padmanabhan
3499,673320,0,Yasushi Ogawa
3500,conf/vldb/Ogawa96,0,Yasushi Ogawa
3501,673324,0,Umang Gupta
3502,conf/vldb/Gupta96,0,Umang Gupta
3503,673334,0,Dieter Gawlick
3504,conf/vldb/Gawlick96,0,Dieter Gawlick
3505,673462,0,Bj&#246;rn &#222;&#243;r J&#243;nsson
3506,673462,0,Michael Tan
3507,conf/vldb/DarFJST96,0,Björn Þór Jónsson
3508,conf/vldb/DarFJST96,0,Michael Tan
3509,673463,0,Vijay V. Raghavan
3510,conf/vldb/Raghavan96,0,Vijay V. Raghavan
3511,673333,0,R. Ramakrishnan
3512,673333,0,D. Janaki Ram
3513,conf/vldb/RamakrishnanR96,0,D. Janaki Ram
3514,conf/vldb/RamakrishnanR96,0,R. Ramakrishnan
3515,673308,0,Luis-Felipe Cabrera
3516,673308,0,Robert Rees
3517,673308,0,Wayne Hineman
3518,conf/vldb/CabreraRH95,0,Robert Rees
3519,conf/vldb/CabreraRH95,0,Luis-Felipe Cabrera
3520,conf/vldb/CabreraRH95,0,Wayne Hineman
3521,673307,0,Kazuhiko Mogi
3522,conf/vldb/MogiK95,0,Kazuhiko Mogi
3523,673311,0,Staffan Flodin
3524,conf/vldb/FlodinR95,0,Staffan Flodin
3525,673309,0,Neal Palmer
3526,673309,0,Allen Luniewski
3527,conf/vldb/TreschPL95,0,Allen Luniewski
3528,conf/vldb/TreschPL95,0,Neal Palmer
3529,673303,0,Leonard J. Seligman
3530,673303,0,Nicholas J. Belkin
3531,conf/vldb/SeligmanBNSW95,0,Nicholas J. Belkin
3532,673306,0,Stuart E. Madnick
3533,conf/vldb/Madnick95,0,Stuart E. Madnick
3534,673305,0,Douglas Banks
3535,conf/vldb/KornackerB95,0,Douglas Banks
3536,673317,0,Harry Leslie
3537,673317,0,Rohit Jain
3538,673317,0,Dave Birdsall
3539,673317,0,Hedieh Yaghmai
3540,conf/vldb/LeslieJBY95,0,Dave Birdsall
3541,conf/vldb/LeslieJBY95,0,Hedieh Yaghmai
3542,conf/vldb/LeslieJBY95,0,Harry Leslie
3543,conf/vldb/LeslieJBY95,0,Rohit Jain
3544,673316,0,Georgios Evangelidis
3545,conf/vldb/EvangelidisLS95,0,Georgios Evangelidis
3546,673319,0,Angelika Kotz Dittrich
3547,conf/vldb/SimonD95,0,Angelika Kotz Dittrich
3548,673318,0,Andreas Reuter
3549,conf/vldb/ReuterCGSW95,0,Andreas Reuter
3550,673313,0,Tor Didriksen
3551,673313,0,Eirik Dahle
3552,conf/vldb/DidriksenGD95,0,Eirik Dahle
3553,conf/vldb/DidriksenGD95,0,Tor Didriksen
3554,673312,0,Shahram Ghandeharizadeh
3555,conf/vldb/ChaudhuriGS95,0,Shahram Ghandeharizadeh
3556,673315,0,Christian Kalus
3557,673315,0,Peter Dadam
3558,conf/vldb/KalusD95,0,Peter Dadam
3559,conf/vldb/KalusD95,0,Christian Kalus
3560,673314,0,Fabrizio Ferrandina
3561,673314,0,Thorsten Meyer
3562,673314,0,Roberto Zicari
3563,673314,0,Jo&#235;lle Madec
3564,conf/vldb/FerrandinaMZFM95,0,Fabrizio Ferrandina
3565,conf/vldb/FerrandinaMZFM95,0,Thorsten Meyer
3566,conf/vldb/FerrandinaMZFM95,0,Roberto Zicari
3567,conf/vldb/FerrandinaMZFM95,0,Joëlle Madec
3568,673487,0,Volker Gaede
3569,conf/vldb/FaloutsosG96,0,Volker Gaede
3570,673485,0,Zhao-Hui Tang
3571,conf/vldb/GardarinST96,0,Zhao-Hui Tang
3572,673486,0,Ron Sacks-Davis
3573,conf/vldb/Sacks-Davis96,0,Ron Sacks-Davis
3574,673484,0,Jean-Robert Gruser
3575,conf/vldb/GardarinGT96,0,Jean-Robert Gruser
3576,673482,0,Inderpal Singh Mumick
3577,conf/vldb/GuptaM96,0,Inderpal Singh Mumick
3578,673496,0,S. Gupta
3579,conf/vldb/IoannidisLGP96,0,Shivani Gupta
3580,673493,0,Eliot Siegel
3581,673493,0,Zenon Protopapas
3582,conf/vldb/KornSFSP96,0,Zenon Protopapas
3583,conf/vldb/KornSFSP96,0,Eliot Siegel
3584,673494,0,Karthikeyan Ramasamy
3585,conf/vldb/ShuklaDNR96,0,Karthikeyan Ramasamy
3586,673491,0,Manish Mehta
3587,conf/vldb/ShaferAM96,0,Manish Mehta
3588,673492,0,Amit P. Sheth
3589,673489,0,Mark Sullivan
3590,conf/vldb/Sullivan96,0,Mark Sullivan
3591,673490,0,Iyer N. Subramanian
3592,conf/vldb/LakshmananSS96,0,Iyer N. Subramanian
3593,673471,0,Pedro Celis
3594,conf/vldb/Celis96,0,Pedro Celis
3595,673469,0,Joann J. Ordille
3596,conf/vldb/LevyRO96,0,Joann J. Ordille
3597,673468,0,John A. Miller
3598,673468,0,Devashish Worah
3599,673468,0,Souvik Das
3600,673468,0,Chenye Lin
3601,673468,0,Devanand Palaniswami
3602,673468,0,John Lynch
3603,673468,0,Ivan Shevchenko
3604,conf/vldb/ShethKMWDLPLS96,0,Devashish Worah
3605,conf/vldb/ShethKMWDLPLS96,0,Souvik Das
3606,conf/vldb/ShethKMWDLPLS96,0,Ivan Shevchenko
3607,conf/vldb/ShethKMWDLPLS96,0,Chenye Lin
3608,conf/vldb/ShethKMWDLPLS96,0,Devanand Palaniswami
3609,conf/vldb/ShethKMWDLPLS96,0,John Lynch
3610,673464,0,Marisa S. Viveros
3611,673464,0,John P. Nearhos
3612,673464,0,Michael J. Rothman
3613,conf/vldb/ViverosNR96,0,Michael J. Rothman
3614,conf/vldb/ViverosNR96,0,John P. Nearhos
3615,conf/vldb/ViverosNR96,0,Marisa S. Viveros
3616,673476,0,William J. McKenna
3617,673476,0,Louis Burger
3618,673476,0,Chi Hoang
3619,673476,0,Melissa Truong
3620,conf/vldb/McKennaBHT96,0,Melissa Truong
3621,conf/vldb/McKennaBHT96,0,Louis Burger
3622,conf/vldb/McKennaBHT96,0,William J. McKenna
3623,conf/vldb/McKennaBHT96,0,Chi Hoang
3624,673474,0,Michael D. Soo
3625,conf/vldb/BohlenSS96,0,Michael D. Soo
3626,765556,0,Michael Steinbrunn
3627,journals/vldb/SteinbrunnMK97,0,Michael Steinbrunn
3628,765562,0,Gustav Fahl
3629,journals/vldb/FahlR97,0,Gustav Fahl
3630,765560,0,B. J. Kr&#228;mer
